Unnamed: 0,index,content,type,label,kn_id
5172,35816,一次劳动中，先安排31人去拔草，18人去植树，后又派20人支援他们，结果拔草的人数是植树的人数的两倍，求支援拔草的人数． 解析： 设支援拔草的为x人，则支援植树的有(20-x)人， 则31+x=2(18+20-x)， 解得x=15， 答：支援拔草的为15人．,普通题,一元一次方程的和差倍分,89
5173,16142,-{1^2008}-{( -2 )^3}-2× ( -3 )+12-{( -3 )^2}． 解析： 原式=-1-( -8 )-( -6 )+7=-1+8+6+7=20．,普通题,含乘方的有理数混合运算,47
5174,33177,现在网购越来越多地成为人们的一种消费方式，在2017年的“双11”网上促销活动中天猫和淘宝的支付交易额突破77000000000元，将77000000000用科学记数法表示为 ． 解析： 77000000000用科学记数法表示为7.7× 10^10． 故答案为7.7× 10^10．,普通题,科学记数法：表示较大的数,56
5175,23350,"如图2，作矩形AOCE，点G在线段AE上，点F在直线AD上，且点F的横坐标为x，请直接写出当以C、F、G为顶点的三角形为直角三角形时，x的取值范围． 解析： 直线AD的解析式为y=-x+6， ∴F(x,6-x)，C(0,3)， CF⊥ CG时， 当G(6,0)时，{k_CF}=2=3-x/x， ∴x=1， 当G(6,3)时，x=0， ∴0<= x<= 1； CP⊥ PG时， 当G(6,0)时，3-x/x=1 ， ∴x=3/2， 当G(6,3)时，3-x/x* x-3/-x=-1， ∴x=3或x=3/2， ∴3/2<= x<= 3； CG⊥ PG时， 当G(6,3)时，x=6， 当G( 6,3/2 )时，-3/2/6* 6-x-3/2/x-6=-1， ∴x=57/10， ∴57/10<= x<= 6． 综上所述：0<= x<= 1；3/2<= x<= 3；57/10<= x<= 6．",普通题,二次函数与动点问题,77
5176,13260,"求点A的坐标． 解析： 过点A作AD⊥ OC于点D， ∵△ OAB是边长为2的等边三角形， ∴OD=DB=1，AB=AO=OB=2， ∴AD=√(3)， ∴A(1,√(3))． 故答案为：A(1,√(3))．",普通题,等边三角形的性质,76
5177,21657,连接ED，若∠ AED=90° ，AB=4，BE=2，求四边形AEFD的面积． 解析： 如图，连接ED， ∵四边形ABCD是矩形， ∴∠ B=90° ， 在Rt△ ABE中，AB=4，BE=2， ∴由勾股定理得，E * A^2=16+4=20，即EA=2√(5)， ∵AD//BC， ∴∠ DAE=∠ AEB， ∵∠ B=∠ AED=90° ， ∴△ ABE\backsim △ DEA， ∴BE/EA=EA/AD即2/2√(5)=2√(5)/AD，解得AD=10， 由（1）得四边形AEFD是平行四边形， 又∵EF=10，高AB=4， ∴{S_平行四边形 AEFD}=EF* AB=10× 4=40．,普通题,矩形的性质,29
5178,17482,已知：{2^1}=2，{2^2}=4，{2^3}=8，{2^4}=16，{2^5}=32，{2^6}=64，{2^7}=128，{2^8}=256，... ；则{2^2008}的个位数字是 ． 解析： 解：根据一系列等式，归纳总结得到计算结果中的个位数字的规律为以2，4，8，6循环， ∵ 2008/ 4=502， ∴ {2^2008}的个位数字是6．,普通题,数列找规律-其他数列规律,45
5179,47144,"分数集合：\left\ { \right. \left. *s \right\}． 解析： \left\ \left. 0.3,-31/2,+51/4,-0.72*s \right\ \right.",普通题,有理数的分类,128
5180,4991,某一工程进行招标时，接到了甲、乙两个工程队的投标书，施工1天需付甲工程队工程款1.5万元，付乙工程队工程款1.1万元，工程领导小组根据甲、乙两队的投标书测算，可有三种施工方案： 方案（1）：甲工程队单独完成这项工程，刚好如期完成； 方案（2）：乙工程队单独完成这项工程，要比规定日期多5天； 方案（3）：若甲、乙两队合作4天，余下的工程由乙工程队单独做，也正好如期完成； 在不耽误工期的情况下，你觉得哪种方案最省钱？请说明理由． 解析： 设规定日期为x天，则甲工程队单独完成这项工程需x天，乙工程队单独完成这项工程需(x+5)天， 依题意列方程得：4/x+x/x+5=1， 解得x=20． 经检验x=20是原方程的解， x+5=20+5=25． 方案（1）所需工程款为：1.5× 20=30万元， 方案（2）所需工程款为：1.1× 25=27.5万元，但延误了工期； 方案（3）所需工程款为：1.5× 4+1.1× 20=28万元， ∴在不耽误工期的情况下，我觉得方案（3）最省钱．,普通题,一元一次方程的方案选择问题,142
5181,42120,某服装店购进一批甲、乙两种款型时尚T恤衫，甲种款型共用了7800元，乙种款型共用了6400元，甲种款型的件数是乙种款型件数的1.5倍，甲种款型每件的进价比乙种款型每件的进价少30元，求甲、乙两种款型的T恤衫各购进多少件？ 解析： 设乙种购进x件，则甲种购进1.5x件， 根据题意，得：7800/1.5x+30=6400/x， 解得：x=40， 经检验x=40是原分式方程的解， 1.5x=60， 答：甲种购进60件，乙种购进40件．,普通题,分式方程的经济问题,109
5182,56697,3y-1/4-1=5y-7/6． 解析： \begineqnarray3y-1/4-1&=&5y-7/6\\ \large 3(3y-1)-12&=&2(5y-7)\\ 9y-3-12&=&10y-14\\ 14-15&=&10y-9y\\ y&=&-1．\endeqnarray 3x+5=4x+1． 解析： \begineqnarray3x+5&=&4x+1\\\large  5-1&=&4x-3x\\ x&=&4．\endeqnarray,复合题,常规一元一次方程解法,25
5183,31735,若( x-1 )( {x^2}+5ax-a )的乘积中不含{x^2}项，则a的值为 ． 解析： ( x-1 )( {x^2}+5ax-a ) ={x^3}+5a * x^2-ax-{x^2}-5ax+a ={x^3}+( 5a-1 ){x^2}-( a+5a )x+a ∵不含{x^2}项， ∴5a-1=0， a=1/5， 故答案为：1/5．,普通题,多项式乘多项式,17
5184,19727,用“>”号将题中各数连接起来． 解析： 3>1.5>-2>-4.5．,普通题,有理数比较大小-利用数轴,117
5185,10328,如图，在△ ABC中，E是AB上的一点，DE⊥ AB交AC的延长线于D点，已知∠ B=28° ，∠ D=46° ，求∠ BCD的度数． 解析： ∵DE⊥ AB， ∴∠ AED=90° ， ∵∠ D=46° ， ∴∠ A=44° ， ∵∠ BCD=∠ A+∠ B， ∴∠ BCD=44° +28° =72° ．,普通题,三角形内角和的应用,40
5186,317,3 * x^2-1=2x+5． 解析： 3 * x^2-1=2x+5 3 * x^2-2x-6-0 {x_1}+{x_2}=-b/a=2/3，{x_1}{x_2}=-6/3=-2．,普通题,一元二次方程根与系数的关系,8
5187,7548,写出第5个等式． 解析： ∵第1个等式为：2/1× 2=2/1+2， 第2个等式为：3/2× 3=3/2+3， 第3个等式为：4/3× 4=4/3+4， ∴第4个等式为：5/4× 5=5/4+5， 第5个等式为：6/5× 6=6/5+6．,普通题,算式找规律,18
5188,35617,甲、乙单独完成各需要多少天？ 解析： 设规定日期x天完成，则有： 4/x+x/x+5=1 ， 解得x=20． 经检验得出x=20是原方程的解． 答：甲单独20天，乙单独25天完成．,普通题,分式方程的工程问题,136
5189,58606,根据上述规律写出√(4+1/6)与5√(1/6)的关系是 ． 解析： √(4+1/6)=5√(1/6)，即相等． 请你将发现的规律用含自然数n(n>= 1)的等式表示出来 ． 解析： √(n+1/n+2)=(n+1)√(1/n+2)． 化简下列各式，观察计算结果，归纳你发现的规律： ①√(1+1/3)= ，2√(1/3)= ． ②√(2+1/4)= ，3√(1/4)= ． ③√(3+1/5)= ，4√(1/5)= ． 解析： ①√(1+1/3)=2√(3)/3，2√(1/3)=2√(3)/3； ②√(2+1/4)=3/2，3√(1/4)=3/2； ③√(3+1/5)=4√(5)/5，4√(1/5)=4√(5)/5．,复合题,二次根式的四则混合运算,64
5190,18962,2x-1/3- 3x+2/6=1 ． 解析： 2x-1/3- 3x+2/6=1 ， 2(2x-1)-(3x+2)=6， 4x-2-3x-2=6， x=10．,普通题,常规一元一次方程解法,25
5191,11043,阴影部分的面积． 解析： ∵OA=OC=AC=6， ∴∠ AOC=60° ， ∴{S_阴}={S_扇}{S_△ OAC}=60× π × {6^2}/360-1/2× 6× 6× √(3)/2 =6 π -9√(3)．,普通题,扇形的面积公式,130
5192,29258,{( 3x+1 )^2}=9x+3． 解析： {( 3x+1 )^2}=9x+3， ∴{( 3x+1 )^2}=3( 3x+1 )， ∴(3x+1)(3x+1-3)=0， ∴3x+1=0或3x+1-3=0， ∴{x_1}=-1/3，{x_2}=2/3． ∴答案为：{x_1}=-1/3，{x_2}=2/3．,普通题,因式分解法求一元二次方程的根,72
5193,37104,如果a={( -0.1 )^0}，b={( -0.1 )^-1}，c={( -5/3 )^-2}，那么a，b，c的大小关系为（ ）． 解析： a={(-0.1)^0}=1，b={(-0.1)^-1}=-10，c={( -5/3 )^-2}=9/25 ∴a，b，c的大小关系为a>c>b．,普通题,有理数乘方运算,6
5194,26692,产量最多的一天比产量最少的一天多生产 辆． 解析： 13-( -10 )=23（辆）．,普通题,有理数加减法与实际问题,57
5195,32953,求平均每年投资增长的百分率． 解析： 设平均每年投资增长的百分率是x. 由题意得1000{( 1+x )^2}=1210 解得{x_1}=0.1，{x_2}=-2.1（不合题意舍去）. 答:平均每年投资增长的百分率为10%.,普通题,一元二次方程的增长率问题,90
5196,5822,如图，已知△ ABC中，∠ ABC=90° ，AB=BC，三角形的顶点在互相平行的三条直线{l_1}、{l_2}、{l_3}上，且{l_1}、{l_2}之间的距离为2，{l_2}、{l_3}之间的距离为4，则△ ABC的面积是 ． 解析： 过点A，C作AH⊥ {l_3}于H点， CG⊥ {l_3}于G点， 可证△ AHB≌△ BGC， ∴BG=AH=4， 又∵CG=6， B * C^2=C * G^2+B * G^2 =36+16=52， ∴{S_△ ABC}=1/2AB* BC=1/2B * C^2=26．,普通题,平行线的性质,1
5197,56944,3 * y^2+1=2√(3)y． 解析： {y^2}-2√(3)/3y+{( -√(3)/3 )^2}=-1/3+{( -√(3)/3 )^2}，{( y-√(3)/3 )^2}=0，∴{y_1}={y_2}=√(3)/3． x(x+8)=16． 解析： {(x+4)^2}=32，可得{x_1}=-4+4√(2)，{x_2}=-4-4√(2)． {x^2}-5xy+5 * y^2=0（y是常数）． 解析： 配方得{( x-5y/2 )^2}=17 * y^2/4，x-5y/2=± √(17)/2y，可得{x_1，2}=5± √(17)/2y．,复合题,配方法求一元二次方程的根,74
5198,44324,小王利用计算机设计了一个计算程序，输入和输出的数据如表： 那么，当输入数据为8时，输出的数据为( ) 解析： 解：∵ 由表格可知，输入的数据与输出的数据的分子相同，而输出数据的分母正好是分子的平方加1， ∴ 当输入数据为8时，输出的数据为：8/{8^{2}+1}=8/65． 故选项A错误，选项B错误，选项C正确，选项D错误． 故选C．,普通题,定义新运算,139
5199,3300,"求线段AB的长． 解析： 针对于直线y=-1/2x+5， 令x=0，y=5， ∴B(0,5)， 令y=0，则-1/2x+5=0， ∴x=10， ∴A(10,0)， ∴AB=√({5)^{2}+{10^2}}=5√(5)．",普通题,坐标与距离,30
5200,46612,某人用充值50元的IC卡从A地向B地打长途电话，按通话时间收费，3分钟内收费2.4元，以后每超过1分钟加收1元，若此人第一次通话t分钟（3<= t<= 45），则IC卡上所余的费用y（元）与t（分）之间的关系式是y= ． 解析： 由题意得：y=50-[2.4+t-3× 1]=50-(t-0.6)=50.6-t，（3<= t<= 45）． 故应填：y=50.6-t．,普通题,一元一次方程的梯度计价问题,38
5201,3744,为了估计池塘里有多少条鱼，从池塘里捕捉了200条鱼，做上标记，然后放回池塘里，经过一段时间后，等有标记的鱼完全混合于池塘中鱼群后，再捕第二次样本鱼200条，发现其中有标志的鱼10条，你估计一下，该池塘里现在有鱼 条． 解析： 捕捞200条鱼，发现其中10条有标记，说明有标记的占到 10/200 ，而有标记的共有200条，估计所占比例即可解答． 200 / 10/200=4000（条）．,普通题,用样本估计总体,106
5202,22610,"通过对图形观察，下列说法正确的是（ ）． 解析： 如图：过E作EA⊥ y轴交y轴于点A，作{E′ }}B⊥ y轴交y轴于点B， ∵E( √(3,)2 )，EA⊥ FG，且△ EFG为等边三角形， ∴AG=1，GO=1，FO=3，FG=2， 同理{G′ }}O=1，B{G′ }}=1，{F′ }}O=3，{F′ }}{G′ }}=2， ∴F( 0,3 )，G( 0,1 )，{F′ }}( 0,-3 )，{G′ }}( 0,-1 )， 又∵E( √(3),2 )，{E′ }}( -√(3),-2 )， ∴△ EFG和△ {E′ }}{F′ }}{G′ }}关于原点对称， 故A，B选项错误； ∵EF=FG={E′ }}{F′ }}={F′ }}{G′ }}=2， 又∵∠ F{F′ }}{E′ }}=∠ {F′ }}FE=60° ， ∴EF//{E′ }}{F′ }}， ∴四边形F{E′ }}{F′ }}E是平行四边形， 故C选项正确； 由图易知，BG=3，B{E′ }}=√(3)， ∴G{E′ }}=√({3)^{2}+{( √(3) )^2}}=2√(3)， 又∵GE=FG=2， ∴G{E′ }}≠ GE， ∴四边形G{E′ }}{G′ }}E不是菱形， 故D选项错误． 故选C．",普通题,象限内坐标的特征,44
5203,160,某超市销售一种成本为每千克40元的水产品，经市场分析，若按每千克50元销售，一个月能销售出500千克；销售单价每涨价1元，月销售量就减少10千克．针对这种水产品的销售情况，要使得月销售利润达到8000元，又要“薄利多销”，销售单价应定为多少？ 解析： 设销售单价定为每千克x元时，则月销售量为： [500-(x-50)× 10]=(1000-10x)千克， 每千克的销售利润是：(x-40)元， 则(x-40)(1000-10x)=8000， 解得：{x_1}=60，{x_2}=80． ∵要“薄利多销”， ∴x=60． 答：要使月销售利润达到8000元，销售单价应定为60元．,普通题,一元二次方程的利润问题,100
5204,50962,如果{x^2}=144，那么x的值是( ). 解析： 根据{(± 12)^2}=144可得:x=± 12.,普通题,开平方,95
5205,37934,每到四月，许多地方杨絮、柳絮如雪花漫天飞舞，人们不堪甚忧，据测定，杨絮纤维的直径约为0.0000106m，该数值用科学记数法表示为（ ）． 解析： 0.0000106用科学记数法表示为1.06× {10^-5}． 故选C．,普通题,科学记数法：表示较小的数,103
5206,58397,该校七年级（1）班有多少名学生． 解析： 8/ 16%=50（名） 答：该校七年级（1）班有50名学生． 求出扇形统计图中“O型”血所对扇形的圆心角的度数． 解析： 依题意有“O型”血占的百分比为：100%-32%-16%-12%=40%． 扇形统计图中“O型”血所对扇形的圆心角的度数40%× 360° =2/5× 360° =144° ． 将条形统计图中“B型”血部分的条形图补充完整． 解析： “B型”血部分的人数为50× 32%=16人，补全条形统计图,复合题,统计综合,48
5207,40039,画出三角形{A′ }}O{C′ }}． 解析： 如图，三角形{A′ }}O{C′ }}为所作．,普通题,坐标系中的平移-图形的平移,28
5208,35581,如图所示，某小区规划在一个长40m，宽26m的矩形场地ABCD上修建三条相同宽度的道路，使其中一条与AB平行，另两条与AD平行，其余6块部分种草，使每块草坪面积都是144m^2，求道路宽度． 解析： 设道路宽度为x米， 依题意可列方程(40-2x)(26-x)=144×6， 整理得x^2-46x+88=0， 解得x_1=2，x_2=44（舍去）， ∴道路宽度为2米．,普通题,一元二次方程的几何问题,124
5209,43070,如图，已知⊙ O与Rt△ AOB的斜边交于C、D两点，CD恰好是AB的三等分点，若⊙ O的半径等于5，则AB= ． 解析： 连接OC、OD，过O作OE⊥ AB于E 易得E为CD中点，即E为AB中点 令AB=a，则OE=a/2、CE=a/6 在Rt△ OCE中 {( a/6 )^2}+{( a/2 )^2}=25 解得a=3√(10) ∴AB=3√(10),普通题,垂径定理以及应用,144
5210,2327,先化简，再求值：{( x-2 )^2}+2( x+2 )( x-4 )-( x-3 )( x+3 )，其中x=-1． 解析： 原式=2 * x^2-8x-3．当x=-1时，原式=7．,普通题,整式乘除化简求值-直接代入化简求值,71
5211,37068,计算：{(√(2)-√(3))^2}+2√(1/3)× 3√(2)． 解析： 原式=2-2√(6)+3+2× √(3)/3× 3√(2) =5-2√(6)+2√(6) =5．,普通题,二次根式的四则混合运算,64
5212,20960,填空：abc 0，a+b 0，ab-ac 0．（填“>”，“=”或“<”） 解析： ∵a<0<b<c， ∴abc<0，a+b>0，ab-ac>0． 故答案为：<，>，>．,普通题,有理数比较大小-利用数轴,117
5213,39172,( 2√(5)-3√(2) )( 2√(5)+3√(2) )． 解析： ( 2√(5)-3√(2) )( 2√(5)+3√(2) ) ={( 2√(5) )^2}-{( 3√(2) )^2} =20-18 =2．,普通题,含二次根式的实数的运算,99
5214,36597,80.1× 79.9． 解析： 原式=( 80+0.1 )( 80-0.1 ) ={80^2}-{0.1^2} =6400-0.01 =6399.99．,普通题,平方差公式的计算,50
5215,31592,如图所示的几何体的俯视图是（ ）． 解析： 从上面看是一个有直径的圆环．,普通题,简单几何体三视图,35
5216,22660,已知：如图，在△ ABC中，CD⊥ AB，垂足为D，若∠ A=60° ，BC=2√(7)，AD=2．求AB的长． 解析： 在Rt△ ACD中， tan A=CD/AD\Rightarrow tan 60° =CD/2， ∴CD=2√(3)， 在Rt△ BCD中，BD=√(C * B^2-C * D^2)=√(28-12)=4， ∴AB=AD+BD=4+2=6．,普通题,解直角三角形的综合应用,37
5217,28621,收入为4百万元的月份是 ． 解析： 观察图象可知， 收入为4百万元的月份是1月和11月．,普通题,函数图象与实际问题,67
5218,40930,有实数根？ 解析： 当m=0时，方程为-3x+3=0，此时原方程只有一个实数根为x=1； 当m≠ 0时，方程为一元二次方程，\Delta =9-12m>= 0，所以当m<= 3/4且m≠ 0时，方程有两个实数根．,普通题,一元二次方程根的判别式,153
5219,17931,新华网成都9月26日电第十二届世界华商大会四川-世界华商交流合作会项目签约仪式26日在中国成都举行，大会活动期间共签约合作项目241个，总投资金额为1323亿元，请用科学记数法表示总投资金额正确的是（ ）． 解析： 1323亿=1323×10^8=1.323× {10^11}．,普通题,科学记数法：表示较大的数,56
5220,29121,若∠ 3=α ，当∠ 1是∠ 4的两倍时，求α 的值． 解析： ∵∠ 1+∠ 2+∠ 3=∠ AOB=90° ， ∠ 3+∠ 4+∠ 5=∠ COD=90° ， ∠ 3=α ， ∴∠ 1+∠ 2=90° -α ， ∠ 4+∠ 5=90° -α ， ∵OE、OF分别平分∠ AOC、∠ COD， ∴∠ 1=∠ 2=45° -1/2α ， ∠ 5=∠ COF=∠ 3+∠ 4=45° -1/2α ， ∴∠ 4=45° -1/2α -∠ 3=45° -3/2α ， ∵∠ 1=2∠ 4， ∴45° -1/2α =2( 45° -3/2α )， 解得：α =18° ．,普通题,角的和差的计算与证明-不需要分类讨论,54
5221,18214,为改善办学条件，东海中学计划购买部分A品牌电脑和B品牌课桌．第一次，用9万元购买了A品牌电脑10台和B品牌课桌200张．第二次，用9万元购买了A品牌电脑12台和B品牌课桌120张．每台A品牌电脑与每张B品牌课桌的价格各是多少元． 解析： 设每台A品牌电脑与每张B品牌课桌的价格各是x元，y元． 根据题意得：条件表达式： 10x+200y=90000 \\ 12x+120y=90000 ， 解得：条件表达式： x=6000 \\ y=150 ． 答：每台A品牌电脑的价格是6000元，每张B品牌课桌的价格为150元．,普通题,二元一次方程组的经济问题,3
5222,22924,条件表达式：4m-2n+5=0 \\ 3n-4m=6 ． 解析： 条件表达式：4m-2n+5=0① \\ 3n-4m=6 ②， 由①+②得n+5=6，解得n=1， 将n=1代入②得m=-3/4， ∴条件表达式：m=-3/4 \\ n=1 ．,普通题,加减消元法解二元一次方程组,83
5223,54795,√({17)^{2}-{15^2}}． 解析： 原式=√(( 17+15 )( 17-15 )) =√(32× 2) =√(64) =8．,普通题,含二次根式的实数的运算,99
